,Gene,Metabolite,Direction
31997,Solyc01g111500.3,pmb0749,+
31998,Solyc01g111540.3,pmb0749,+
31999,Solyc02g005330.1,pmb0749,+
32000,Solyc02g005340.3,pmb0749,+
32001,Solyc02g005420.1,pmb0749,+
32002,Solyc02g011790.1,pmb0749,+
32003,Solyc02g011850.2,pmb0749,+
32004,Solyc02g011860.1,pmb0749,+
32005,Solyc02g011870.2,pmb0749,+
32006,Solyc02g011877.1,pmb0749,+
32007,Solyc02g011890.1,pmb0749,+
32008,Solyc02g011900.1,pmb0749,+
32009,Solyc02g011940.2,pmb0749,+
32010,Solyc02g011950.1,pmb0749,+
32011,Solyc02g014290.1,pmb0749,+
32012,Solyc02g014420.1,pmb0749,+
32013,Solyc02g014490.3,pmb0749,+
32014,Solyc02g014530.3,pmb0749,+
32015,Solyc02g014660.1,pmb0749,+
32016,Solyc02g020890.3,pmb0749,+
32017,Solyc02g021410.3,pmb0749,+
32018,Solyc02g021450.2,pmb0749,+
32019,Solyc02g021670.2,pmb0749,+
32020,Solyc02g022910.3,pmb0749,+
32021,Solyc02g032600.1,pmb0749,+
32022,Solyc02g032820.3,pmb0749,+
32023,Solyc02g033070.1,pmb0749,+
32024,Solyc02g036220.1,pmb0749,+
32025,Solyc02g036240.1,pmb0749,+
32026,Solyc02g036440.3,pmb0749,+
32027,Solyc02g038740.3,pmb0749,+
32028,Solyc02g043810.3,pmb0749,+
32029,Solyc02g049090.1,pmb0749,+
32030,Solyc02g061770.3,pmb0749,+
32031,Solyc02g061930.2,pmb0749,+
32032,Solyc02g062020.3,pmb0749,+
32033,Solyc02g062150.2,pmb0749,+
32034,Solyc02g062160.1,pmb0749,+
32035,Solyc02g062330.2,pmb0749,+
32036,Solyc02g062590.3,pmb0749,+
32037,Solyc02g062790.3,pmb0749,+
32038,Solyc02g062875.1,pmb0749,+
32039,Solyc02g063310.2,pmb0749,+
32040,Solyc02g063542.1,pmb0749,+
32041,Solyc02g063546.1,pmb0749,+
32042,Solyc02g065040.1,pmb0749,+
32043,Solyc02g065110.3,pmb0749,+
32044,Solyc02g065700.3,pmb0749,+
32045,Solyc02g067000.2,pmb0749,+
32046,Solyc02g067040.3,pmb0749,+
32047,Solyc02g067150.3,pmb0749,+
32048,Solyc02g067220.3,pmb0749,+
32049,Solyc02g067450.3,pmb0749,+
32050,Solyc02g067510.3,pmb0749,+
32051,Solyc02g067630.3,pmb0749,+
32052,Solyc02g067640.3,pmb0749,+
32053,Solyc02g067760.3,pmb0749,+
32054,Solyc02g067780.3,pmb0749,+
32055,Solyc02g069210.3,pmb0749,+
32056,Solyc02g069300.1,pmb0749,+
32057,Solyc02g069890.1,pmb0749,+
32058,Solyc02g069900.1,pmb0749,+
32059,Solyc02g070090.1,pmb0749,+
32060,Solyc02g071365.1,pmb0749,+
32061,Solyc02g071400.3,pmb0749,+
32062,Solyc02g071430.3,pmb0749,+
32063,Solyc02g072460.1,pmb0749,+
32064,Solyc02g072540.3,pmb0749,+
32065,Solyc02g074590.3,pmb0749,+
32066,Solyc02g076860.3,pmb0749,+
32067,Solyc02g076910.3,pmb0749,+
32068,Solyc02g077490.3,pmb0749,+
32069,Solyc02g077500.2,pmb0749,+
32070,Solyc02g077510.3,pmb0749,+
32071,Solyc02g077540.3,pmb0749,+
32072,Solyc02g078060.1,pmb0749,+
32073,Solyc02g078090.1,pmb0749,+
32074,Solyc02g078100.3,pmb0749,+
32075,Solyc02g078500.2,pmb0749,+
32076,Solyc02g078665.1,pmb0749,+
32077,Solyc02g078680.1,pmb0749,+
32078,Solyc02g078910.3,pmb0749,+
32079,Solyc02g078930.2,pmb0749,+
32080,Solyc02g079350.3,pmb0749,+
32081,Solyc02g080680.2,pmb0749,+
32082,Solyc02g080840.1,pmb0749,+
32083,Solyc02g081170.3,pmb0749,+
32084,Solyc02g081710.1,pmb0749,+
32085,Solyc02g082980.1,pmb0749,+
32086,Solyc02g084170.2,pmb0749,+
32087,Solyc02g085130.3,pmb0749,+
32088,Solyc02g085380.3,pmb0749,+
32089,Solyc02g085430.3,pmb0749,+
32090,Solyc02g085490.2,pmb0749,+
32091,Solyc02g085630.3,pmb0749,+
32092,Solyc02g086110.3,pmb0749,+
32093,Solyc02g086585.1,pmb0749,+
32094,Solyc02g086680.3,pmb0749,+
32095,Solyc02g086683.1,pmb0749,+
32096,Solyc02g086687.1,pmb0749,+
32097,Solyc02g086690.3,pmb0749,+
32098,Solyc02g086990.3,pmb0749,+
32099,Solyc02g087020.1,pmb0749,+
32100,Solyc02g087380.1,pmb0749,+
32101,Solyc02g087520.3,pmb0749,+
32102,Solyc02g087665.1,pmb0749,+
32103,Solyc02g087670.3,pmb0749,+
32104,Solyc02g088180.3,pmb0749,+
32105,Solyc02g088290.3,pmb0749,+
32106,Solyc02g088320.3,pmb0749,+
32107,Solyc02g088325.1,pmb0749,+
32108,Solyc02g088340.3,pmb0749,+
32109,Solyc02g088840.3,pmb0749,+
32110,Solyc02g088880.1,pmb0749,+
32111,Solyc02g088890.2,pmb0749,+
32112,Solyc02g089670.3,pmb0749,+
32113,Solyc02g090150.1,pmb0749,+
32114,Solyc02g090430.3,pmb0749,+
32115,Solyc02g090690.2,pmb0749,+
32116,Solyc02g091420.3,pmb0749,+
32117,Solyc02g091480.1,pmb0749,+
32118,Solyc02g091870.3,pmb0749,+
32119,Solyc02g092240.3,pmb0749,+
32120,Solyc02g093180.3,pmb0749,+
32121,Solyc02g093570.2,pmb0749,+
32122,Solyc02g093580.3,pmb0749,+
32123,Solyc02g094380.2,pmb0749,+
32124,Solyc03g005490.3,pmb0749,+
32125,Solyc03g005630.3,pmb0749,+
32126,Solyc03g005710.2,pmb0749,+
32127,Solyc03g005720.3,pmb0749,+
32128,Solyc03g005890.1,pmb0749,+
32129,Solyc03g006110.3,pmb0749,+
32130,Solyc03g006270.3,pmb0749,+
32131,Solyc03g006470.3,pmb0749,+
32132,Solyc03g006530.3,pmb0749,+
32133,Solyc03g007060.3,pmb0749,+
32134,Solyc03g007780.1,pmb0749,+
32135,Solyc03g007950.3,pmb0749,+
32136,Solyc03g007960.3,pmb0749,+
32137,Solyc03g013080.1,pmb0749,+
32138,Solyc03g013310.3,pmb0749,+
32139,Solyc03g013455.1,pmb0749,+
32140,Solyc03g019680.3,pmb0749,+
32141,Solyc03g019970.3,pmb0749,+
32142,Solyc03g025740.3,pmb0749,+
32143,Solyc03g031770.3,pmb0749,+
32144,Solyc03g031810.3,pmb0749,+
32145,Solyc03g032010.3,pmb0749,+
32146,Solyc03g032240.3,pmb0749,+
32147,Solyc03g034060.3,pmb0749,+
32148,Solyc03g034230.3,pmb0749,+
32149,Solyc03g034240.3,pmb0749,+
32150,Solyc03g034280.2,pmb0749,+
32151,Solyc03g043880.3,pmb0749,+
32152,Solyc03g043890.3,pmb0749,+
32153,Solyc03g043930.3,pmb0749,+
32154,Solyc03g044817.1,pmb0749,+
32155,Solyc03g044840.1,pmb0749,+
32156,Solyc03g044860.1,pmb0749,+
32157,Solyc03g045020.3,pmb0749,+
32158,Solyc03g046540.1,pmb0749,+
32159,Solyc03g046543.1,pmb0749,+
32160,Solyc03g052990.3,pmb0749,+
32161,Solyc03g058400.3,pmb0749,+
32162,Solyc03g058430.2,pmb0749,+
32163,Solyc03g058450.3,pmb0749,+
32164,Solyc03g058460.1,pmb0749,+
32165,Solyc03g058890.3,pmb0749,+
32166,Solyc03g058910.3,pmb0749,+
32167,Solyc03g059120.1,pmb0749,+
32168,Solyc03g059470.1,pmb0749,+
32169,Solyc03g062880.2,pmb0749,+
32170,Solyc03g063150.3,pmb0749,+
32171,Solyc03g063765.1,pmb0749,+
32172,Solyc03g064020.3,pmb0749,+
32173,Solyc03g065195.1,pmb0749,+
32174,Solyc03g065200.3,pmb0749,+
32175,Solyc03g065205.1,pmb0749,+
32176,Solyc03g071750.3,pmb0749,+
32177,Solyc03g078090.3,pmb0749,+
32178,Solyc03g078170.1,pmb0749,+
32179,Solyc03g078260.3,pmb0749,+
32180,Solyc03g078405.1,pmb0749,+
32181,Solyc03g078420.3,pmb0749,+
32182,Solyc03g078430.2,pmb0749,+
32183,Solyc03g078670.2,pmb0749,+
32184,Solyc03g079900.3,pmb0749,+
32185,Solyc03g080030.3,pmb0749,+
32186,Solyc03g080040.1,pmb0749,+
32187,Solyc03g081270.2,pmb0749,+
32188,Solyc03g083270.3,pmb0749,+
32189,Solyc03g083780.1,pmb0749,+
32190,Solyc03g083800.1,pmb0749,+
32191,Solyc03g083810.3,pmb0749,+
32192,Solyc03g093230.3,pmb0749,+
32193,Solyc03g095500.3,pmb0749,+
32194,Solyc03g096370.3,pmb0749,+
32195,Solyc03g096390.3,pmb0749,+
32196,Solyc03g096710.1,pmb0749,+
32197,Solyc03g097090.3,pmb0749,+
32198,Solyc03g097600.3,pmb0749,+
32199,Solyc03g097660.2,pmb0749,+
32200,Solyc03g097720.3,pmb0749,+
32201,Solyc03g098350.1,pmb0749,+
32202,Solyc03g098500.3,pmb0749,+
32203,Solyc03g098710.1,pmb0749,+
32204,Solyc03g098720.3,pmb0749,+
32205,Solyc03g098750.3,pmb0749,+
32206,Solyc03g104790.2,pmb0749,+
32207,Solyc03g112080.1,pmb0749,+
32208,Solyc03g112090.3,pmb0749,+
32209,Solyc03g112730.3,pmb0749,+
32210,Solyc03g113150.3,pmb0749,+
32211,Solyc03g113200.1,pmb0749,+
32212,Solyc03g113440.3,pmb0749,+
32213,Solyc03g113600.3,pmb0749,+
32214,Solyc03g114235.1,pmb0749,+
32215,Solyc03g115060.3,pmb0749,+
32216,Solyc03g115750.1,pmb0749,+
32217,Solyc03g116847.1,pmb0749,+
32218,Solyc03g116850.3,pmb0749,+
32219,Solyc03g117030.2,pmb0749,+
32220,Solyc03g117130.3,pmb0749,+
32221,Solyc03g117790.2,pmb0749,+
32222,Solyc03g118100.3,pmb0749,+
32223,Solyc03g118580.3,pmb0749,+
32224,Solyc03g119020.2,pmb0749,+
32225,Solyc03g119260.3,pmb0749,+
32226,Solyc03g120100.3,pmb0749,+
32227,Solyc03g120190.3,pmb0749,+
32228,Solyc03g120250.3,pmb0749,+
32229,Solyc03g120650.3,pmb0749,+
32230,Solyc03g120960.1,pmb0749,+
32231,Solyc03g121140.3,pmb0749,+
32232,Solyc03g121210.3,pmb0749,+
32233,Solyc03g121220.2,pmb0749,+
32234,Solyc03g121810.2,pmb0749,+
32235,Solyc03g122230.2,pmb0749,+
32236,Solyc03g123390.3,pmb0749,+
32237,Solyc03g123420.1,pmb0749,+
32238,Solyc03g123760.3,pmb0749,+
32239,Solyc03g124050.3,pmb0749,+
32240,Solyc04g005130.3,pmb0749,+
32241,Solyc04g005140.2,pmb0749,+
32242,Solyc04g005150.3,pmb0749,+
32243,Solyc04g005400.1,pmb0749,+
32244,Solyc04g007300.3,pmb0749,+
32245,Solyc04g007600.3,pmb0749,+
32246,Solyc04g007840.3,pmb0749,+
32247,Solyc04g008270.3,pmb0749,+
32248,Solyc04g009750.2,pmb0749,+
32249,Solyc04g009760.2,pmb0749,+
32250,Solyc04g010320.1,pmb0749,+
32251,Solyc04g010330.3,pmb0749,+
32252,Solyc04g011570.3,pmb0749,+
32253,Solyc04g011720.3,pmb0749,+
32254,Solyc04g011730.3,pmb0749,+
32255,Solyc04g014380.3,pmb0749,+
32256,Solyc04g014690.3,pmb0749,+
32257,Solyc04g014820.3,pmb0749,+
32258,Solyc04g014840.3,pmb0749,+
32259,Solyc04g014880.3,pmb0749,+
32260,Solyc04g015110.3,pmb0749,+
32261,Solyc04g016280.3,pmb0749,+
32262,Solyc04g017850.1,pmb0749,+
32263,Solyc04g018147.1,pmb0749,+
32264,Solyc04g019320.1,pmb0749,+
32265,Solyc04g024940.3,pmb0749,+
32266,Solyc04g025000.2,pmb0749,+
32267,Solyc04g025030.1,pmb0749,+
32268,Solyc04g025190.1,pmb0749,+
32269,Solyc04g025280.3,pmb0749,+
32270,Solyc04g025281.1,pmb0749,+
32271,Solyc04g025400.3,pmb0749,+
32272,Solyc04g025770.1,pmb0749,+
32273,Solyc04g040140.1,pmb0749,+
32274,Solyc04g040165.1,pmb0749,+
32275,Solyc04g045330.1,pmb0749,+
32276,Solyc04g045390.1,pmb0749,+
32277,Solyc04g049290.2,pmb0749,+
32278,Solyc04g049400.3,pmb0749,+
32279,Solyc04g049540.3,pmb0749,+
32280,Solyc04g050130.1,pmb0749,+
32281,Solyc04g050330.2,pmb0749,+
32282,Solyc04g050360.2,pmb0749,+
32283,Solyc04g050365.1,pmb0749,+
32284,Solyc04g050400.1,pmb0749,+
32285,Solyc04g050410.2,pmb0749,+
32286,Solyc04g050970.3,pmb0749,+
32287,Solyc04g051045.1,pmb0749,+
32288,Solyc04g051050.1,pmb0749,+
32289,Solyc04g051060.2,pmb0749,+
32290,Solyc04g051090.2,pmb0749,+
32291,Solyc04g051097.1,pmb0749,+
32292,Solyc04g051287.1,pmb0749,+
32293,Solyc04g051590.3,pmb0749,+
32294,Solyc04g053140.2,pmb0749,+
32295,Solyc04g054650.2,pmb0749,+
32296,Solyc04g054960.1,pmb0749,+
32297,Solyc04g056360.3,pmb0749,+
32298,Solyc04g056492.1,pmb0749,+
32299,Solyc04g056494.1,pmb0749,+
32300,Solyc04g056497.1,pmb0749,+
32301,Solyc04g056510.1,pmb0749,+
32302,Solyc04g063330.1,pmb0749,+
32303,Solyc04g063350.3,pmb0749,+
32304,Solyc04g071190.1,pmb0749,+
32305,Solyc04g071760.3,pmb0749,+
32306,Solyc04g071807.1,pmb0749,+
32307,Solyc04g072180.2,pmb0749,+
32308,Solyc04g072343.1,pmb0749,+
32309,Solyc04g072750.2,pmb0749,+
32310,Solyc04g073940.3,pmb0749,+
32311,Solyc04g074320.2,pmb0749,+
32312,Solyc04g074340.3,pmb0749,+
32313,Solyc04g076150.3,pmb0749,+
32314,Solyc04g077400.4,pmb0749,+
32315,Solyc04g078030.3,pmb0749,+
32316,Solyc04g078430.2,pmb0749,+
32317,Solyc04g078460.3,pmb0749,+
32318,Solyc04g079780.3,pmb0749,+
32319,Solyc04g080550.3,pmb0749,+
32320,Solyc04g081060.3,pmb0749,+
32321,Solyc04g081120.1,pmb0749,+
32322,Solyc04g081530.1,pmb0749,+
32323,Solyc04g081955.1,pmb0749,+
32324,Solyc04g082000.3,pmb0749,+
32325,Solyc04g082170.3,pmb0749,+
32326,Solyc04g082180.4,pmb0749,+
32327,Solyc04g082440.3,pmb0749,+
32328,Solyc05g005030.3,pmb0749,+
32329,Solyc05g005220.1,pmb0749,+
32330,Solyc05g005240.2,pmb0749,+
32331,Solyc05g005530.3,pmb0749,+
32332,Solyc05g006230.1,pmb0749,+
32333,Solyc05g006650.3,pmb0749,+
32334,Solyc05g006860.3,pmb0749,+
32335,Solyc05g007000.3,pmb0749,+
32336,Solyc05g007085.1,pmb0749,+
32337,Solyc05g007675.1,pmb0749,+
32338,Solyc05g007920.2,pmb0749,+
32339,Solyc05g008080.2,pmb0749,+
32340,Solyc05g008490.1,pmb0749,+
32341,Solyc05g009500.3,pmb0749,+
32342,Solyc05g010190.1,pmb0749,+
32343,Solyc05g010360.1,pmb0749,+
32344,Solyc05g012050.3,pmb0749,+
32345,Solyc05g012330.3,pmb0749,+
32346,Solyc05g012420.3,pmb0749,+
32347,Solyc05g012520.3,pmb0749,+
32348,Solyc05g012570.3,pmb0749,+
32349,Solyc05g013020.1,pmb0749,+
32350,Solyc05g013100.1,pmb0749,+
32351,Solyc05g013345.1,pmb0749,+
32352,Solyc05g013350.3,pmb0749,+
32353,Solyc05g013640.1,pmb0749,+
32354,Solyc05g013980.3,pmb0749,+
32355,Solyc05g014210.3,pmb0749,+
32356,Solyc05g014480.3,pmb0749,+
32357,Solyc05g014700.3,pmb0749,+
32358,Solyc05g015160.3,pmb0749,+
32359,Solyc05g015170.3,pmb0749,+
32360,Solyc05g015900.3,pmb0749,+
32361,Solyc05g015955.1,pmb0749,+
32362,Solyc05g016037.1,pmb0749,+
32363,Solyc05g017720.2,pmb0749,+
32364,Solyc05g023740.3,pmb0749,+
32365,Solyc05g023845.1,pmb0749,+
32366,Solyc05g023857.1,pmb0749,+
32367,Solyc05g024173.1,pmb0749,+
32368,Solyc05g024180.3,pmb0749,+
32369,Solyc05g024325.1,pmb0749,+
32370,Solyc05g024340.1,pmb0749,+
32371,Solyc05g024420.1,pmb0749,+
32372,Solyc05g024450.1,pmb0749,+
32373,Solyc05g025780.3,pmb0749,+
32374,Solyc05g025920.3,pmb0749,+
32375,Solyc05g026157.1,pmb0749,+
32376,Solyc05g026200.1,pmb0749,+
32377,Solyc05g026360.3,pmb0749,+
32378,Solyc05g026370.2,pmb0749,+
32379,Solyc05g026590.2,pmb0749,+
32380,Solyc05g040000.1,pmb0749,+
32381,Solyc05g041100.2,pmb0749,+
32382,Solyc05g041340.2,pmb0749,+
32383,Solyc05g041590.3,pmb0749,+
32384,Solyc05g042170.1,pmb0749,+
32385,Solyc05g043320.2,pmb0749,+
32386,Solyc05g045660.3,pmb0749,+
32387,Solyc05g046120.3,pmb0749,+
32388,Solyc05g046300.3,pmb0749,+
32389,Solyc05g047550.3,pmb0749,+
32390,Solyc05g047570.2,pmb0749,+
32391,Solyc05g048820.3,pmb0749,+
32392,Solyc05g049870.3,pmb0749,+
32393,Solyc05g049890.1,pmb0749,+
32394,Solyc05g050090.3,pmb0749,+
32395,Solyc05g050580.3,pmb0749,+
32396,Solyc05g050590.3,pmb0749,+
32397,Solyc05g051050.3,pmb0749,+
32398,Solyc05g051090.1,pmb0749,+
32399,Solyc05g051300.1,pmb0749,+
32400,Solyc05g051390.3,pmb0749,+
32401,Solyc05g051760.2,pmb0749,+
32402,Solyc05g051830.3,pmb0749,+
32403,Solyc05g051890.1,pmb0749,+
32404,Solyc05g051970.3,pmb0749,+
32405,Solyc05g052070.3,pmb0749,+
32406,Solyc05g052110.3,pmb0749,+
32407,Solyc05g052120.3,pmb0749,+
32408,Solyc05g052230.1,pmb0749,+
32409,Solyc05g052270.2,pmb0749,+
32410,Solyc05g052320.3,pmb0749,+
32411,Solyc05g052530.2,pmb0749,+
32412,Solyc05g052900.3,pmb0749,+
32413,Solyc05g053330.3,pmb0749,+
32414,Solyc05g053450.3,pmb0749,+
32415,Solyc05g053555.1,pmb0749,+
32416,Solyc05g053560.3,pmb0749,+
32417,Solyc05g053565.1,pmb0749,+
32418,Solyc05g054050.3,pmb0749,+
32419,Solyc05g054110.3,pmb0749,+
32420,Solyc05g054160.1,pmb0749,+
32421,Solyc05g054295.1,pmb0749,+
32422,Solyc05g054300.2,pmb0749,+
32423,Solyc05g054360.3,pmb0749,+
32424,Solyc05g054440.3,pmb0749,+
32425,Solyc05g055180.3,pmb0749,+
32426,Solyc05g055490.2,pmb0749,+
32427,Solyc05g055500.1,pmb0749,+
32428,Solyc05g055710.3,pmb0749,+
32429,Solyc05g055720.1,pmb0749,+
32430,Solyc05g055800.3,pmb0749,+
32431,Solyc05g055860.3,pmb0749,+
32432,Solyc05g055920.3,pmb0749,+
32433,Solyc05g055980.3,pmb0749,+
32434,Solyc05g056180.1,pmb0749,+
32435,Solyc06g005240.3,pmb0749,+
32436,Solyc06g005580.3,pmb0749,+
32437,Solyc06g005760.1,pmb0749,+
32438,Solyc06g005780.1,pmb0749,+
32439,Solyc06g005910.3,pmb0749,+
32440,Solyc06g005920.2,pmb0749,+
32441,Solyc06g007130.4,pmb0749,+
32442,Solyc06g007440.3,pmb0749,+
32443,Solyc06g007490.2,pmb0749,+
32444,Solyc06g007860.1,pmb0749,+
32445,Solyc06g007880.1,pmb0749,+
32446,Solyc06g008240.3,pmb0749,+
32447,Solyc06g008640.2,pmb0749,+
32448,Solyc06g008650.3,pmb0749,+
32449,Solyc06g008660.3,pmb0749,+
32450,Solyc06g008663.1,pmb0749,+
32451,Solyc06g008680.3,pmb0749,+
32452,Solyc06g008910.2,pmb0749,+
32453,Solyc06g009080.2,pmb0749,+
32454,Solyc06g009090.1,pmb0749,+
32455,Solyc06g009200.3,pmb0749,+
32456,Solyc06g009240.3,pmb0749,+
32457,Solyc06g009540.1,pmb0749,+
32458,Solyc06g009550.3,pmb0749,+
32459,Solyc06g010040.3,pmb0749,+
32460,Solyc06g011440.1,pmb0749,+
32461,Solyc06g011520.3,pmb0749,+
32462,Solyc06g011590.2,pmb0749,+
32463,Solyc06g011660.2,pmb0749,+
32464,Solyc06g031670.2,pmb0749,+
32465,Solyc06g034030.3,pmb0749,+
32466,Solyc06g034234.1,pmb0749,+
32467,Solyc06g034236.1,pmb0749,+
32468,Solyc06g034238.1,pmb0749,+
32469,Solyc06g035550.3,pmb0749,+
32470,Solyc06g036180.3,pmb0749,+
32471,Solyc06g036430.3,pmb0749,+
32472,Solyc06g036470.2,pmb0749,+
32473,Solyc06g036803.1,pmb0749,+
32474,Solyc06g043250.3,pmb0749,+
32475,Solyc06g048380.2,pmb0749,+
32476,Solyc06g048400.1,pmb0749,+
32477,Solyc06g048790.1,pmb0749,+
32478,Solyc06g050690.3,pmb0749,+
32479,Solyc06g051730.3,pmb0749,+
32480,Solyc06g052040.3,pmb0749,+
32481,Solyc06g052060.3,pmb0749,+
32482,Solyc06g053390.3,pmb0749,+
32483,Solyc06g053990.1,pmb0749,+
32484,Solyc06g054000.1,pmb0749,+
32485,Solyc06g054270.3,pmb0749,+
32486,Solyc06g054470.1,pmb0749,+
32487,Solyc06g054480.3,pmb0749,+
32488,Solyc06g059710.3,pmb0749,+
32489,Solyc06g059840.3,pmb0749,+
32490,Solyc06g059880.3,pmb0749,+
32491,Solyc06g060240.1,pmb0749,+
32492,Solyc06g060600.2,pmb0749,+
32493,Solyc06g060630.1,pmb0749,+
32494,Solyc06g062650.1,pmb0749,+
32495,Solyc06g062820.3,pmb0749,+
32496,Solyc06g062905.1,pmb0749,+
32497,Solyc06g062910.2,pmb0749,+
32498,Solyc06g063050.3,pmb0749,+
32499,Solyc06g063060.3,pmb0749,+
32500,Solyc06g063150.3,pmb0749,+
32501,Solyc06g063360.4,pmb0749,+
32502,Solyc06g064660.3,pmb0749,+
32503,Solyc06g065740.3,pmb0749,+
32504,Solyc06g066120.3,pmb0749,+
32505,Solyc06g066690.3,pmb0749,+
32506,Solyc06g067890.3,pmb0749,+
32507,Solyc06g067910.3,pmb0749,+
32508,Solyc06g068940.3,pmb0749,+
32509,Solyc06g069130.3,pmb0749,+
32510,Solyc06g069320.3,pmb0749,+
32511,Solyc06g069410.3,pmb0749,+
32512,Solyc06g069630.3,pmb0749,+
32513,Solyc06g069635.1,pmb0749,+
32514,Solyc06g069670.3,pmb0749,+
32515,Solyc06g070920.3,pmb0749,+
32516,Solyc06g070930.3,pmb0749,+
32517,Solyc06g070940.3,pmb0749,+
32518,Solyc06g071020.3,pmb0749,+
32519,Solyc06g071190.3,pmb0749,+
32520,Solyc06g071395.1,pmb0749,+
32521,Solyc06g071400.3,pmb0749,+
32522,Solyc06g071410.3,pmb0749,+
32523,Solyc06g072270.3,pmb0749,+
32524,Solyc06g072320.3,pmb0749,+
32525,Solyc06g072420.3,pmb0749,+
32526,Solyc06g072510.3,pmb0749,+
32527,Solyc06g072590.3,pmb0749,+
32528,Solyc06g072920.2,pmb0749,+
32529,Solyc06g073010.3,pmb0749,+
32530,Solyc06g073350.3,pmb0749,+
32531,Solyc06g073990.2,pmb0749,+
32532,Solyc06g074270.1,pmb0749,+
32533,Solyc06g075020.3,pmb0749,+
32534,Solyc06g075200.1,pmb0749,+
32535,Solyc06g075400.3,pmb0749,+
32536,Solyc06g075563.1,pmb0749,+
32537,Solyc06g076090.3,pmb0749,+
32538,Solyc06g076380.1,pmb0749,+
32539,Solyc06g076440.2,pmb0749,+
32540,Solyc06g076450.3,pmb0749,+
32541,Solyc06g076980.3,pmb0749,+
32542,Solyc06g082230.3,pmb0749,+
32543,Solyc06g082770.3,pmb0749,+
32544,Solyc06g082820.3,pmb0749,+
32545,Solyc06g082825.1,pmb0749,+
32546,Solyc06g083000.1,pmb0749,+
32547,Solyc06g083370.3,pmb0749,+
32548,Solyc06g083500.3,pmb0749,+
32549,Solyc06g083610.3,pmb0749,+
32550,Solyc06g083800.3,pmb0749,+
32551,Solyc06g083937.1,pmb0749,+
32552,Solyc06g083950.2,pmb0749,+
32553,Solyc06g083960.2,pmb0749,+
32554,Solyc06g084180.3,pmb0749,+
32555,Solyc06g084370.1,pmb0749,+
32556,Solyc06g084600.1,pmb0749,+
32557,Solyc06g084610.3,pmb0749,+
32558,Solyc06g084620.1,pmb0749,+
32559,Solyc07g005040.3,pmb0749,+
32560,Solyc07g006020.3,pmb0749,+
32561,Solyc07g006100.3,pmb0749,+
32562,Solyc07g006350.3,pmb0749,+
32563,Solyc07g006720.3,pmb0749,+
32564,Solyc07g007200.3,pmb0749,+
32565,Solyc07g007520.1,pmb0749,+
32566,Solyc07g007610.2,pmb0749,+
32567,Solyc07g007710.3,pmb0749,+
32568,Solyc07g007720.3,pmb0749,+
32569,Solyc07g007725.1,pmb0749,+
32570,Solyc07g007730.3,pmb0749,+
32571,Solyc07g008070.1,pmb0749,+
32572,Solyc07g008390.2,pmb0749,+
32573,Solyc07g008400.2,pmb0749,+
32574,Solyc07g008580.2,pmb0749,+
32575,Solyc07g008865.1,pmb0749,+
32576,Solyc07g015870.3,pmb0749,+
32577,Solyc07g015940.3,pmb0749,+
32578,Solyc07g016020.1,pmb0749,+
32579,Solyc07g016040.2,pmb0749,+
32580,Solyc07g016050.3,pmb0749,+
32581,Solyc07g016080.3,pmb0749,+
32582,Solyc07g016160.3,pmb0749,+
32583,Solyc07g017230.3,pmb0749,+
32584,Solyc07g017295.1,pmb0749,+
32585,Solyc07g017340.1,pmb0749,+
32586,Solyc07g017470.2,pmb0749,+
32587,Solyc07g017560.3,pmb0749,+
32588,Solyc07g019630.1,pmb0749,+
32589,Solyc07g019635.1,pmb0749,+
32590,Solyc07g021020.3,pmb0749,+
32591,Solyc07g021410.1,pmb0749,+
32592,Solyc07g021510.2,pmb0749,+
32593,Solyc07g024010.2,pmb0749,+
32594,Solyc07g024020.2,pmb0749,+
32595,Solyc07g025140.3,pmb0749,+
32596,Solyc07g026880.2,pmb0749,+
32597,Solyc07g032080.3,pmb0749,+
32598,Solyc07g032730.3,pmb0749,+
32599,Solyc07g032780.1,pmb0749,+
32600,Solyc07g039650.1,pmb0749,+
32601,Solyc07g039660.1,pmb0749,+
32602,Solyc07g039665.1,pmb0749,+
32603,Solyc07g040840.2,pmb0749,+
32604,Solyc07g041023.1,pmb0749,+
32605,Solyc07g042280.3,pmb0749,+
32606,Solyc07g043570.3,pmb0749,+
32607,Solyc07g043630.2,pmb0749,+
32608,Solyc07g043660.3,pmb0749,+
32609,Solyc07g043680.3,pmb0749,+
32610,Solyc07g043687.1,pmb0749,+
32611,Solyc07g043690.2,pmb0749,+
32612,Solyc07g044870.3,pmb0749,+
32613,Solyc07g044920.1,pmb0749,+
32614,Solyc07g045200.1,pmb0749,+
32615,Solyc07g045550.2,pmb0749,+
32616,Solyc07g049380.1,pmb0749,+
32617,Solyc07g049600.3,pmb0749,+
32618,Solyc07g052300.3,pmb0749,+
32619,Solyc07g052330.2,pmb0749,+
32620,Solyc07g052810.2,pmb0749,+
32621,Solyc07g052815.1,pmb0749,+
32622,Solyc07g054250.2,pmb0749,+
32623,Solyc07g055560.3,pmb0749,+
32624,Solyc07g056230.3,pmb0749,+
32625,Solyc07g062370.1,pmb0749,+
32626,Solyc07g062560.3,pmb0749,+
32627,Solyc07g063030.2,pmb0749,+
