,Gene,Metabolite,Direction
10581,Solyc05g052450.3,pmf0469,-
10582,Solyc05g052620.3,pmf0469,-
10583,Solyc05g053880.3,pmf0469,-
10584,Solyc05g054795.1,pmf0469,-
10585,Solyc05g055070.3,pmf0469,-
10586,Solyc06g005620.3,pmf0469,-
10587,Solyc06g007330.3,pmf0469,-
10588,Solyc06g008870.2,pmf0469,-
10589,Solyc06g036110.1,pmf0469,-
10590,Solyc06g043000.2,pmf0469,-
10591,Solyc06g043100.1,pmf0469,-
10592,Solyc06g051420.3,pmf0469,-
10593,Solyc06g053930.3,pmf0469,-
10594,Solyc06g054640.2,pmf0469,-
10595,Solyc06g060500.1,pmf0469,-
10596,Solyc06g064970.3,pmf0469,-
10597,Solyc06g064980.3,pmf0469,-
10598,Solyc06g067860.3,pmf0469,-
10599,Solyc06g069020.3,pmf0469,-
10600,Solyc06g069045.1,pmf0469,-
10601,Solyc06g071060.1,pmf0469,-
10602,Solyc06g072335.1,pmf0469,-
10603,Solyc06g072880.2,pmf0469,-
10604,Solyc06g073165.1,pmf0469,-
10605,Solyc06g073585.1,pmf0469,-
10606,Solyc06g074600.1,pmf0469,-
10607,Solyc06g075555.1,pmf0469,-
10608,Solyc06g082730.2,pmf0469,-
10609,Solyc06g082890.3,pmf0469,-
10610,Solyc06g083630.3,pmf0469,-
10611,Solyc07g006750.3,pmf0469,-
10612,Solyc07g007835.1,pmf0469,-
10613,Solyc07g009160.3,pmf0469,-
10614,Solyc07g009435.1,pmf0469,-
10615,Solyc07g020860.3,pmf0469,-
10616,Solyc07g024040.2,pmf0469,-
10617,Solyc07g032740.3,pmf0469,-
10618,Solyc07g042550.3,pmf0469,-
10619,Solyc07g043120.1,pmf0469,-
10620,Solyc07g043150.1,pmf0469,-
10621,Solyc07g047740.3,pmf0469,-
10622,Solyc07g053550.2,pmf0469,-
10623,Solyc07g055350.3,pmf0469,-
10624,Solyc07g055625.1,pmf0469,-
10625,Solyc07g056090.1,pmf0469,-
10626,Solyc07g056500.3,pmf0469,-
10627,Solyc07g063390.3,pmf0469,-
10628,Solyc07g063540.3,pmf0469,-
10629,Solyc07g063810.2,pmf0469,-
10630,Solyc07g066230.3,pmf0469,-
10631,Solyc08g005493.1,pmf0469,-
10632,Solyc08g005900.3,pmf0469,-
10633,Solyc08g007480.2,pmf0469,-
10634,Solyc08g007560.2,pmf0469,-
10635,Solyc08g007910.3,pmf0469,-
10636,Solyc08g008440.2,pmf0469,-
10637,Solyc08g014050.2,pmf0469,-
10638,Solyc08g014330.3,pmf0469,-
10639,Solyc08g016000.1,pmf0469,-
10640,Solyc08g028950.2,pmf0469,-
10641,Solyc08g061060.2,pmf0469,-
10642,Solyc08g062570.1,pmf0469,-
10643,Solyc08g067700.1,pmf0469,-
10644,Solyc08g076550.2,pmf0469,-
10645,Solyc08g077010.1,pmf0469,-
10646,Solyc08g079720.3,pmf0469,-
10647,Solyc08g079970.1,pmf0469,-
10648,Solyc08g080630.3,pmf0469,-
10649,Solyc08g080940.3,pmf0469,-
10650,Solyc08g081350.2,pmf0469,-
10651,Solyc08g082290.3,pmf0469,-
10652,Solyc09g005210.3,pmf0469,-
10653,Solyc09g008680.3,pmf0469,-
10654,Solyc09g009390.3,pmf0469,-
10655,Solyc09g009470.1,pmf0469,-
10656,Solyc09g011360.3,pmf0469,-
10657,Solyc09g011500.3,pmf0469,-
10658,Solyc09g011510.2,pmf0469,-
10659,Solyc09g011520.3,pmf0469,-
10660,Solyc09g011570.3,pmf0469,-
10661,Solyc09g011630.3,pmf0469,-
10662,Solyc09g014710.3,pmf0469,-
10663,Solyc09g015440.1,pmf0469,-
10664,Solyc09g031800.1,pmf0469,-
10665,Solyc09g031810.2,pmf0469,-
10666,Solyc09g031820.1,pmf0469,-
10667,Solyc09g031830.1,pmf0469,-
10668,Solyc09g056430.3,pmf0469,-
10669,Solyc09g061390.1,pmf0469,-
10670,Solyc09g066250.1,pmf0469,-
10671,Solyc09g066270.3,pmf0469,-
10672,Solyc09g066310.3,pmf0469,-
10673,Solyc09g075010.3,pmf0469,-
10674,Solyc09g082480.2,pmf0469,-
10675,Solyc09g083080.3,pmf0469,-
10676,Solyc09g089790.3,pmf0469,-
10677,Solyc09g090700.1,pmf0469,-
10678,Solyc09g090790.3,pmf0469,-
10679,Solyc09g091840.3,pmf0469,-
10680,Solyc09g091945.1,pmf0469,-
10681,Solyc09g097960.3,pmf0469,-
10682,Solyc09g097965.1,pmf0469,-
10683,Solyc10g005380.3,pmf0469,-
10684,Solyc10g006020.3,pmf0469,-
10685,Solyc10g006710.3,pmf0469,-
10686,Solyc10g006720.3,pmf0469,-
10687,Solyc10g009483.1,pmf0469,-
10688,Solyc10g017510.3,pmf0469,-
10689,Solyc10g018393.1,pmf0469,-
10690,Solyc10g019000.2,pmf0469,-
10691,Solyc10g031550.1,pmf0469,-
10692,Solyc10g044670.2,pmf0469,-
10693,Solyc10g062330.1,pmf0469,-
10694,Solyc10g076240.2,pmf0469,-
10695,Solyc10g076940.2,pmf0469,-
10696,Solyc10g078830.2,pmf0469,-
10697,Solyc10g079710.2,pmf0469,-
10698,Solyc10g080130.2,pmf0469,-
10699,Solyc10g080250.1,pmf0469,-
10700,Solyc10g080560.2,pmf0469,-
10701,Solyc10g080930.2,pmf0469,-
10702,Solyc10g081790.1,pmf0469,-
10703,Solyc10g083830.2,pmf0469,-
10704,Solyc10g084910.2,pmf0469,-
10705,Solyc10g085075.1,pmf0469,-
10706,Solyc10g086100.2,pmf0469,-
10707,Solyc11g005610.1,pmf0469,-
10708,Solyc11g006090.2,pmf0469,-
10709,Solyc11g006660.2,pmf0469,-
10710,Solyc11g008560.2,pmf0469,-
10711,Solyc11g011085.1,pmf0469,-
10712,Solyc11g011330.2,pmf0469,-
10713,Solyc11g011750.1,pmf0469,-
10714,Solyc11g013000.2,pmf0469,-
10715,Solyc11g021070.2,pmf0469,-
10716,Solyc11g021140.1,pmf0469,-
10717,Solyc11g021190.1,pmf0469,-
10718,Solyc11g021300.1,pmf0469,-
10719,Solyc11g021310.1,pmf0469,-
10720,Solyc11g039840.2,pmf0469,-
10721,Solyc11g045410.1,pmf0469,-
10722,Solyc11g061980.1,pmf0469,-
10723,Solyc11g062040.1,pmf0469,-
10724,Solyc11g068460.2,pmf0469,-
10725,Solyc11g070030.2,pmf0469,-
10726,Solyc11g072550.2,pmf0469,-
10727,Solyc12g005090.2,pmf0469,-
10728,Solyc12g005590.2,pmf0469,-
10729,Solyc12g006110.2,pmf0469,-
10730,Solyc12g008760.2,pmf0469,-
10731,Solyc12g010040.2,pmf0469,-
10732,Solyc12g010410.2,pmf0469,-
10733,Solyc12g017400.2,pmf0469,-
10734,Solyc12g017750.2,pmf0469,-
10735,Solyc12g026430.2,pmf0469,-
10736,Solyc12g036550.2,pmf0469,-
10737,Solyc12g042380.2,pmf0469,-
10738,Solyc12g042980.2,pmf0469,-
10739,Solyc12g043160.2,pmf0469,-
10740,Solyc12g049320.2,pmf0469,-
10741,Solyc12g055680.1,pmf0469,-
10742,Solyc12g056050.1,pmf0469,-
10743,Solyc12g056730.1,pmf0469,-
10744,Solyc12g062810.1,pmf0469,-
10745,Solyc12g070220.2,pmf0469,-
10746,Solyc12g088350.2,pmf0469,-
10747,Solyc12g089130.2,pmf0469,-
10748,Solyc12g095880.2,pmf0469,-
10749,Solyc12g096280.2,pmf0469,-
10750,Solyc12g096480.1,pmf0469,-
10751,Solyc12g096910.1,pmf0469,-
10752,Solyc12g098580.1,pmf0469,-
10753,Solyc12g098620.2,pmf0469,-
10754,Solyc12g098980.2,pmf0469,-
10755,Solyc12g099100.2,pmf0469,-
10756,Solyc12g099810.2,pmf0469,-
10757,Solyc01g005560.3,pmf0470,-
10759,Solyc01g008020.3,pmf0470,-
10760,Solyc01g008550.4,pmf0470,-
10761,Solyc01g056795.1,pmf0470,-
10762,Solyc01g058020.3,pmf0470,-
10763,Solyc01g058720.3,pmf0470,-
10764,Solyc01g059930.3,pmf0470,-
10765,Solyc01g080540.3,pmf0470,-
10766,Solyc01g091920.2,pmf0470,-
10767,Solyc01g094830.3,pmf0470,-
10768,Solyc01g096070.3,pmf0470,-
10769,Solyc01g096205.1,pmf0470,-
10770,Solyc01g097920.3,pmf0470,-
10771,Solyc01g098810.3,pmf0470,-
10772,Solyc01g102650.2,pmf0470,-
10773,Solyc01g103500.3,pmf0470,-
10775,Solyc01g107560.3,pmf0470,-
10776,Solyc01g107680.3,pmf0470,-
10777,Solyc01g108170.3,pmf0470,-
10778,Solyc02g063160.3,pmf0470,-
10779,Solyc02g063410.3,pmf0470,-
10781,Solyc02g068080.3,pmf0470,-
10782,Solyc02g070820.1,pmf0470,-
10783,Solyc02g077950.2,pmf0470,-
10784,Solyc02g079230.3,pmf0470,-
10785,Solyc02g080620.3,pmf0470,-
10786,Solyc02g081040.3,pmf0470,-
10787,Solyc02g083720.3,pmf0470,-
10788,Solyc02g083990.3,pmf0470,-
10789,Solyc02g084220.3,pmf0470,-
10790,Solyc02g084660.3,pmf0470,-
10791,Solyc02g086770.3,pmf0470,-
10792,Solyc02g087010.2,pmf0470,-
10793,Solyc02g089990.1,pmf0470,-
10794,Solyc02g092590.3,pmf0470,-
10796,Solyc03g059390.3,pmf0470,-
10797,Solyc03g063280.3,pmf0470,-
10798,Solyc03g093460.3,pmf0470,-
10799,Solyc03g093610.1,pmf0470,-
10800,Solyc03g096290.3,pmf0470,-
10801,Solyc03g114070.3,pmf0470,-
10802,Solyc03g118880.3,pmf0470,-
10803,Solyc03g120175.1,pmf0470,-
10804,Solyc03g121070.3,pmf0470,-
10805,Solyc04g005520.3,pmf0470,-
10807,Solyc04g008385.1,pmf0470,-
10808,Solyc04g024520.3,pmf0470,-
10809,Solyc04g050720.3,pmf0470,-
10810,Solyc04g064740.3,pmf0470,-
10812,Solyc04g072450.3,pmf0470,-
10813,Solyc04g074410.2,pmf0470,-
10814,Solyc04g074420.1,pmf0470,-
10815,Solyc04g076280.3,pmf0470,-
10816,Solyc04g078700.3,pmf0470,-
10817,Solyc04g079040.3,pmf0470,-
10818,Solyc04g080090.3,pmf0470,-
10819,Solyc04g080460.3,pmf0470,-
10820,Solyc04g080600.3,pmf0470,-
10821,Solyc04g080790.3,pmf0470,-
10822,Solyc04g081370.2,pmf0470,-
10823,Solyc04g082580.3,pmf0470,-
10824,Solyc05g014240.3,pmf0470,-
10825,Solyc05g040055.1,pmf0470,-
10826,Solyc05g053000.1,pmf0470,-
10827,Solyc05g053500.3,pmf0470,-
10828,Solyc06g036000.3,pmf0470,-
10829,Solyc06g059960.3,pmf0470,-
10830,Solyc06g060920.3,pmf0470,-
10831,Solyc06g061250.2,pmf0470,-
10832,Solyc06g062340.3,pmf0470,-
10833,Solyc06g071550.3,pmf0470,-
10834,Solyc06g073380.3,pmf0470,-
10836,Solyc06g074500.2,pmf0470,-
10837,Solyc06g083085.1,pmf0470,-
10838,Solyc07g005540.1,pmf0470,-
10839,Solyc07g007220.3,pmf0470,-
10840,Solyc07g017780.3,pmf0470,-
10841,Solyc07g053350.3,pmf0470,-
10842,Solyc07g053800.3,pmf0470,-
10843,Solyc07g054300.3,pmf0470,-
10844,Solyc07g054500.3,pmf0470,-
10845,Solyc07g062950.3,pmf0470,-
10846,Solyc07g064615.1,pmf0470,-
10847,Solyc07g065320.3,pmf0470,-
10848,Solyc08g076590.3,pmf0470,-
10849,Solyc08g083280.3,pmf0470,-
10850,Solyc09g010470.3,pmf0470,-
10851,Solyc09g010680.3,pmf0470,-
10853,Solyc09g072810.3,pmf0470,-
10854,Solyc09g074360.3,pmf0470,-
10855,Solyc09g075160.3,pmf0470,-
10856,Solyc09g091260.3,pmf0470,-
10857,Solyc10g006640.3,pmf0470,-
10858,Solyc10g045270.2,pmf0470,-
10859,Solyc10g078570.1,pmf0470,-
10860,Solyc10g080910.1,pmf0470,-
10861,Solyc10g080970.2,pmf0470,-
10862,Solyc10g083520.2,pmf0470,-
10863,Solyc10g084060.2,pmf0470,-
10864,Solyc11g006490.2,pmf0470,-
10865,Solyc11g007690.2,pmf0470,-
10866,Solyc11g008280.2,pmf0470,-
10867,Solyc11g011350.2,pmf0470,-
10868,Solyc11g012070.2,pmf0470,-
10869,Solyc11g062350.2,pmf0470,-
10870,Solyc11g065125.1,pmf0470,-
10871,Solyc11g068720.2,pmf0470,-
10872,Solyc11g071575.1,pmf0470,-
10873,Solyc11g072500.2,pmf0470,-
10874,Solyc11g073020.2,pmf0470,-
10875,Solyc12g007030.2,pmf0470,-
10876,Solyc12g009570.2,pmf0470,-
10877,Solyc12g038090.1,pmf0470,-
10878,Solyc12g056980.1,pmf0470,-
10879,Solyc12g057077.1,pmf0470,-
10880,Solyc12g057100.2,pmf0470,-
10881,Solyc12g088880.2,pmf0470,-
10882,Solyc01g005560.3,pmf0481,-
10883,Solyc01g008020.3,pmf0481,-
10884,Solyc01g008180.3,pmf0481,-
10885,Solyc01g008550.4,pmf0481,-
10886,Solyc01g011497.1,pmf0481,-
10887,Solyc01g014620.1,pmf0481,-
10888,Solyc01g056795.1,pmf0481,-
10889,Solyc01g058020.3,pmf0481,-
10890,Solyc01g058720.3,pmf0481,-
10891,Solyc01g059930.3,pmf0481,-
10892,Solyc01g080540.3,pmf0481,-
10893,Solyc01g087570.2,pmf0481,-
10894,Solyc01g087970.3,pmf0481,-
10895,Solyc01g090400.3,pmf0481,-
10896,Solyc01g091040.3,pmf0481,-
10897,Solyc01g091490.3,pmf0481,-
10898,Solyc01g091920.2,pmf0481,-
10899,Solyc01g092950.3,pmf0481,-
10900,Solyc01g094830.3,pmf0481,-
10901,Solyc01g095100.3,pmf0481,-
10902,Solyc01g096070.3,pmf0481,-
10903,Solyc01g096190.3,pmf0481,-
10904,Solyc01g096205.1,pmf0481,-
10905,Solyc01g096370.3,pmf0481,-
10907,Solyc01g098810.3,pmf0481,-
10908,Solyc01g102650.2,pmf0481,-
10909,Solyc01g103500.3,pmf0481,-
10912,Solyc01g106177.1,pmf0481,-
10913,Solyc01g106350.3,pmf0481,-
10914,Solyc01g107190.3,pmf0481,-
10915,Solyc01g107560.3,pmf0481,-
10916,Solyc01g107680.3,pmf0481,-
10917,Solyc01g108170.3,pmf0481,-
10918,Solyc01g109250.2,pmf0481,-
10919,Solyc01g111800.3,pmf0481,-
10920,Solyc02g063160.3,pmf0481,-
10921,Solyc02g063410.3,pmf0481,-
10922,Solyc02g067850.2,pmf0481,-
10923,Solyc02g068080.3,pmf0481,-
10924,Solyc02g068160.1,pmf0481,-
10925,Solyc02g069350.3,pmf0481,-
10926,Solyc02g070820.1,pmf0481,-
10927,Solyc02g077315.1,pmf0481,-
10928,Solyc02g077950.2,pmf0481,-
10929,Solyc02g079230.3,pmf0481,-
10930,Solyc02g080620.3,pmf0481,-
10931,Solyc02g081040.3,pmf0481,-
10932,Solyc02g082700.3,pmf0481,-
10933,Solyc02g083990.3,pmf0481,-
10934,Solyc02g084220.3,pmf0481,-
10935,Solyc02g084660.3,pmf0481,-
10936,Solyc02g085705.1,pmf0481,-
10937,Solyc02g086770.3,pmf0481,-
10938,Solyc02g086810.1,pmf0481,-
10939,Solyc02g087010.2,pmf0481,-
10940,Solyc02g089760.3,pmf0481,-
10941,Solyc02g089860.1,pmf0481,-
10942,Solyc02g089990.1,pmf0481,-
10943,Solyc02g091350.3,pmf0481,-
10944,Solyc02g091950.3,pmf0481,-
10945,Solyc02g092590.3,pmf0481,-
10946,Solyc03g005120.3,pmf0481,-
10947,Solyc03g005820.3,pmf0481,-
10948,Solyc03g007310.3,pmf0481,-
10949,Solyc03g007720.3,pmf0481,-
10950,Solyc03g026300.3,pmf0481,-
10951,Solyc03g031600.3,pmf0481,-
10953,Solyc03g059390.3,pmf0481,-
10954,Solyc03g063280.3,pmf0481,-
10955,Solyc03g078520.3,pmf0481,-
10956,Solyc03g093460.3,pmf0481,-
10957,Solyc03g093610.1,pmf0481,-
10958,Solyc03g093800.1,pmf0481,-
10959,Solyc03g096290.3,pmf0481,-
10960,Solyc03g097920.1,pmf0481,-
10961,Solyc03g113180.3,pmf0481,-
10962,Solyc03g114070.3,pmf0481,-
10963,Solyc03g114940.3,pmf0481,-
10964,Solyc03g117270.1,pmf0481,-
10965,Solyc03g118880.3,pmf0481,-
10966,Solyc03g119630.3,pmf0481,-
10967,Solyc03g120170.1,pmf0481,-
10968,Solyc03g120175.1,pmf0481,-
10969,Solyc03g121070.3,pmf0481,-
10970,Solyc04g005520.3,pmf0481,-
10972,Solyc04g008260.3,pmf0481,-
10973,Solyc04g008385.1,pmf0481,-
10974,Solyc04g008390.2,pmf0481,-
10975,Solyc04g010140.1,pmf0481,-
10976,Solyc04g016400.3,pmf0481,-
10977,Solyc04g024520.3,pmf0481,-
10978,Solyc04g050720.3,pmf0481,-
10979,Solyc04g058010.3,pmf0481,-
10980,Solyc04g064740.3,pmf0481,-
10981,Solyc04g072450.3,pmf0481,-
10982,Solyc04g074410.2,pmf0481,-
10983,Solyc04g074420.1,pmf0481,-
10984,Solyc04g076280.3,pmf0481,-
10985,Solyc04g077010.3,pmf0481,-
10986,Solyc04g078700.3,pmf0481,-
10987,Solyc04g079040.3,pmf0481,-
10988,Solyc04g080090.3,pmf0481,-
10989,Solyc04g080460.3,pmf0481,-
10990,Solyc04g080600.3,pmf0481,-
10991,Solyc04g080790.3,pmf0481,-
10992,Solyc04g081370.2,pmf0481,-
10993,Solyc04g081590.3,pmf0481,-
10994,Solyc04g082580.3,pmf0481,-
10995,Solyc05g006930.3,pmf0481,-
10996,Solyc05g009790.1,pmf0481,-
10997,Solyc05g010030.3,pmf0481,-
10998,Solyc05g010590.3,pmf0481,-
10999,Solyc05g013560.3,pmf0481,-
11000,Solyc05g013680.3,pmf0481,-
11001,Solyc05g014240.3,pmf0481,-
11002,Solyc05g019980.2,pmf0481,-
11003,Solyc05g032760.3,pmf0481,-
11004,Solyc05g040055.1,pmf0481,-
11005,Solyc05g053000.1,pmf0481,-
11006,Solyc05g053500.3,pmf0481,-
11007,Solyc05g053510.2,pmf0481,-
11008,Solyc05g053930.3,pmf0481,-
11009,Solyc05g054120.1,pmf0481,-
11010,Solyc05g055200.3,pmf0481,-
11011,Solyc05g056150.3,pmf0481,-
11012,Solyc05g056370.3,pmf0481,-
11013,Solyc05g056430.2,pmf0481,-
11014,Solyc06g005755.1,pmf0481,-
11015,Solyc06g008100.3,pmf0481,-
11016,Solyc06g009330.3,pmf0481,-
11017,Solyc06g017850.1,pmf0481,-
11018,Solyc06g036000.3,pmf0481,-
11019,Solyc06g059960.3,pmf0481,-
11020,Solyc06g060920.3,pmf0481,-
11021,Solyc06g061250.2,pmf0481,-
11022,Solyc06g062340.3,pmf0481,-
11023,Solyc06g063260.3,pmf0481,-
11024,Solyc06g071550.3,pmf0481,-
11025,Solyc06g072280.3,pmf0481,-
11026,Solyc06g073380.3,pmf0481,-
11028,Solyc06g074500.2,pmf0481,-
11029,Solyc06g083085.1,pmf0481,-
11030,Solyc07g005540.1,pmf0481,-
11031,Solyc07g006110.3,pmf0481,-
11032,Solyc07g007220.3,pmf0481,-
11033,Solyc07g009130.3,pmf0481,-
11034,Solyc07g017580.1,pmf0481,-
11035,Solyc07g017780.3,pmf0481,-
11037,Solyc07g044790.3,pmf0481,-
11039,Solyc07g053350.3,pmf0481,-
11040,Solyc07g053800.3,pmf0481,-
11041,Solyc07g054500.3,pmf0481,-
11042,Solyc07g062600.3,pmf0481,-
11043,Solyc07g062950.3,pmf0481,-
11044,Solyc07g064615.1,pmf0481,-
11045,Solyc07g065320.3,pmf0481,-
11046,Solyc08g008120.3,pmf0481,-
11047,Solyc08g042040.3,pmf0481,-
11048,Solyc08g061220.3,pmf0481,-
11049,Solyc08g065150.1,pmf0481,-
11050,Solyc08g067185.1,pmf0481,-
11051,Solyc08g075370.3,pmf0481,-
11052,Solyc08g075450.3,pmf0481,-
11053,Solyc08g076590.3,pmf0481,-
11054,Solyc08g080830.3,pmf0481,-
11055,Solyc08g082430.3,pmf0481,-
11057,Solyc08g083280.3,pmf0481,-
11058,Solyc09g007640.3,pmf0481,-
11059,Solyc09g010470.3,pmf0481,-
11060,Solyc09g010680.3,pmf0481,-
11061,Solyc09g011640.4,pmf0481,-
11063,Solyc09g055900.3,pmf0481,-
11064,Solyc09g056385.1,pmf0481,-
11065,Solyc09g072810.3,pmf0481,-
11066,Solyc09g074050.3,pmf0481,-
11067,Solyc09g074360.3,pmf0481,-
11068,Solyc09g075160.3,pmf0481,-
11069,Solyc09g075940.3,pmf0481,-
11071,Solyc09g083330.3,pmf0481,-
11072,Solyc09g090120.3,pmf0481,-
11073,Solyc09g091260.3,pmf0481,-
11074,Solyc09g098030.3,pmf0481,-
11075,Solyc10g005640.3,pmf0481,-
11076,Solyc10g006300.3,pmf0481,-
11077,Solyc10g006640.3,pmf0481,-
11078,Solyc10g011810.3,pmf0481,-
11079,Solyc10g045180.1,pmf0481,-
11080,Solyc10g045270.2,pmf0481,-
11081,Solyc10g055680.1,pmf0481,-
11082,Solyc10g078570.1,pmf0481,-
11083,Solyc10g078600.2,pmf0481,-
11084,Solyc10g079750.2,pmf0481,-
11085,Solyc10g079820.2,pmf0481,-
11086,Solyc10g080910.1,pmf0481,-
11087,Solyc10g080970.2,pmf0481,-
11088,Solyc10g082000.2,pmf0481,-
11089,Solyc10g083520.2,pmf0481,-
11090,Solyc10g084060.2,pmf0481,-
11091,Solyc10g086480.2,pmf0481,-
11093,Solyc11g006490.2,pmf0481,-
11094,Solyc11g007570.2,pmf0481,-
11095,Solyc11g008280.2,pmf0481,-
11096,Solyc11g011350.2,pmf0481,-
11097,Solyc11g012060.1,pmf0481,-
11098,Solyc11g012070.2,pmf0481,-
11099,Solyc11g044340.2,pmf0481,-
11100,Solyc11g062350.2,pmf0481,-
11101,Solyc11g065125.1,pmf0481,-
11102,Solyc11g065660.2,pmf0481,-
11103,Solyc11g068720.2,pmf0481,-
11104,Solyc11g071575.1,pmf0481,-
11105,Solyc11g072500.2,pmf0481,-
11106,Solyc11g073020.2,pmf0481,-
11107,Solyc11g073050.2,pmf0481,-
11108,Solyc12g005660.2,pmf0481,-
11109,Solyc12g006240.2,pmf0481,-
11110,Solyc12g007030.2,pmf0481,-
11111,Solyc12g009570.2,pmf0481,-
11112,Solyc12g010450.2,pmf0481,-
11114,Solyc12g017370.2,pmf0481,-
11115,Solyc12g017960.1,pmf0481,-
11116,Solyc12g038090.1,pmf0481,-
11117,Solyc12g042250.2,pmf0481,-
11118,Solyc12g042600.2,pmf0481,-
11119,Solyc12g056460.2,pmf0481,-
11120,Solyc12g056980.1,pmf0481,-
11121,Solyc12g057075.1,pmf0481,-
11122,Solyc12g057077.1,pmf0481,-
11123,Solyc12g057100.2,pmf0481,-
11124,Solyc12g076320.2,pmf0481,-
11125,Solyc12g088880.2,pmf0481,-
11126,Solyc12g089110.1,pmf0481,-
11127,Solyc12g099250.2,pmf0481,-
11128,Solyc01g007130.3,pmf0483,-
11129,Solyc01g007860.3,pmf0483,-
11130,Solyc01g073710.2,pmf0483,-
11131,Solyc01g088450.2,pmf0483,-
11132,Solyc01g104685.1,pmf0483,-
11133,Solyc02g062680.3,pmf0483,-
11134,Solyc02g063240.3,pmf0483,-
11135,Solyc02g085180.4,pmf0483,-
11136,Solyc02g086370.3,pmf0483,-
11137,Solyc02g092440.3,pmf0483,-
11138,Solyc03g044000.1,pmf0483,-
11139,Solyc03g116020.3,pmf0483,-
11140,Solyc03g119510.3,pmf0483,-
11141,Solyc04g055090.1,pmf0483,-
11142,Solyc04g074870.3,pmf0483,-
11143,Solyc04g079070.3,pmf0483,-
11144,Solyc05g011980.3,pmf0483,-
11145,Solyc05g013240.3,pmf0483,-
11146,Solyc05g050120.3,pmf0483,-
11147,Solyc05g050850.3,pmf0483,-
11148,Solyc05g052800.3,pmf0483,-
11149,Solyc06g066310.3,pmf0483,-
11150,Solyc06g068780.3,pmf0483,-
11151,Solyc06g084400.3,pmf0483,-
11152,Solyc07g005180.3,pmf0483,-
11153,Solyc07g005560.3,pmf0483,-
11154,Solyc07g005720.3,pmf0483,-
11155,Solyc07g005730.3,pmf0483,-
11156,Solyc07g006640.3,pmf0483,-
11157,Solyc07g065640.3,pmf0483,-
11158,Solyc08g008210.3,pmf0483,-
11159,Solyc08g061850.3,pmf0483,-
11160,Solyc08g063000.3,pmf0483,-
11162,Solyc08g076520.3,pmf0483,-
11164,Solyc09g055910.3,pmf0483,-
11165,Solyc09g082940.3,pmf0483,-
11167,Solyc10g047960.2,pmf0483,-
11168,Solyc10g074710.2,pmf0483,-
11169,Solyc10g081310.2,pmf0483,-
11170,Solyc10g085320.2,pmf0483,-
11171,Solyc11g068490.1,pmf0483,-
11172,Solyc11g069480.2,pmf0483,-
11173,Solyc12g005040.2,pmf0483,-
11174,Solyc12g009180.2,pmf0483,-
11175,Solyc12g055830.2,pmf0483,-
11176,Solyc12g096760.2,pmf0483,-
11268,Solyc00g072100.3,pmf0489,-
11270,Solyc01g005570.3,pmf0489,-
11271,Solyc01g008020.3,pmf0489,-
11273,Solyc01g008550.4,pmf0489,-
11276,Solyc01g056795.1,pmf0489,-
11282,Solyc01g087060.3,pmf0489,-
11283,Solyc01g087080.3,pmf0489,-
11286,Solyc01g095590.3,pmf0489,-
11288,Solyc01g098760.3,pmf0489,-
11297,Solyc01g111170.3,pmf0489,-
11298,Solyc01g111600.3,pmf0489,-
11299,Solyc02g022930.3,pmf0489,-
11311,Solyc02g077310.3,pmf0489,-
11312,Solyc02g077315.1,pmf0489,-
11313,Solyc02g077850.3,pmf0489,-
11321,Solyc02g083310.3,pmf0489,-
11322,Solyc02g085245.1,pmf0489,-
11323,Solyc02g087050.2,pmf0489,-
11331,Solyc02g093440.3,pmf0489,-
11334,Solyc02g094320.3,pmf0489,-
11337,Solyc03g007920.3,pmf0489,-
11338,Solyc03g007940.3,pmf0489,-
11342,Solyc03g026150.3,pmf0489,-
11347,Solyc03g058950.3,pmf0489,-
11349,Solyc03g063680.2,pmf0489,-
11353,Solyc03g097640.3,pmf0489,-
11361,Solyc03g112990.1,pmf0489,-
11362,Solyc03g113060.3,pmf0489,-
11364,Solyc03g115320.2,pmf0489,-
11368,Solyc03g120450.3,pmf0489,-
11369,Solyc03g121070.3,pmf0489,-
11370,Solyc03g121800.3,pmf0489,-
11371,Solyc03g123830.3,pmf0489,-
11372,Solyc04g005570.3,pmf0489,-
11373,Solyc04g007340.3,pmf0489,-
11376,Solyc04g010140.1,pmf0489,-
11379,Solyc04g045600.3,pmf0489,-
11382,Solyc04g056330.1,pmf0489,-
11386,Solyc04g071560.3,pmf0489,-
11387,Solyc04g072450.3,pmf0489,-
11395,Solyc04g079315.1,pmf0489,-
11396,Solyc04g081160.3,pmf0489,-
11400,Solyc05g012580.1,pmf0489,-
11403,Solyc05g023763.1,pmf0489,-
11404,Solyc05g041390.1,pmf0489,-
11406,Solyc05g050920.3,pmf0489,-
11407,Solyc05g051560.3,pmf0489,-
11408,Solyc05g051780.3,pmf0489,-
11409,Solyc05g053870.3,pmf0489,-
11411,Solyc05g056055.1,pmf0489,-
11412,Solyc06g005160.3,pmf0489,-
11413,Solyc06g005250.3,pmf0489,-
11414,Solyc06g008010.3,pmf0489,-
11418,Solyc06g018100.3,pmf0489,-
11427,Solyc06g063170.3,pmf0489,-
11434,Solyc06g072160.3,pmf0489,-
11438,Solyc06g084621.1,pmf0489,-
11442,Solyc07g006580.3,pmf0489,-
11443,Solyc07g006960.3,pmf0489,-
11444,Solyc07g017250.3,pmf0489,-
11445,Solyc07g017580.1,pmf0489,-
11449,Solyc07g039510.3,pmf0489,-
11458,Solyc07g053970.3,pmf0489,-
